id,wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
65,Ses01F_impro04_F013,5,0.012683274,0.023617747999999997,0.016289879,0.01710035,0.4164383561643836,-0.007411445494653891,0.4374179501369504,1.1144921214110621
66,Ses01F_impro04_F014,5,0.016231146000000002,0.02175652,0.020388022,0.007474341,0.05426356589147287,-0.00018241325960843824,0.2834541832458171,0.4574977192951961
68,Ses01F_impro04_F016,2,0.018689713,0.030551112999999998,0.023167302999999997,0.019870372,0.3503184713375796,-0.00956266012508422,0.6706888516079744,2.176583759690591
69,Ses01F_impro04_F017,2,0.012336746,0.022799704,0.015649144,0.01658122,0.4537444933920705,-0.014065619325265288,0.4058211652525749,0.7554312315502231
70,Ses01F_impro04_F018,2,0.015336116,0.024939602,0.01941569,0.015624688999999999,0.3095723014256619,-0.002045239398285048,0.4472646267429488,1.5769963721273434
71,Ses01F_impro04_F019,2,0.01383751,0.023548892000000002,0.017482658999999998,0.015763948,0.30612244897959184,-0.004587649982568109,0.412818406785974,1.2345025508299203
73,Ses01F_impro04_F021,2,0.01016049,0.014417781999999999,0.012803193000000001,0.006612940699999999,0.10031347962382443,-0.0013774396165899814,0.1329698303111883,0.4439441295242339
74,Ses01F_impro04_F022,2,0.0034155,0.0051014563,0.00430023,0.002808513,0.0,-0.019737344700843096,0.0175962459312545,0.03267562055531577
75,Ses01F_impro04_F023,2,0.0075336019999999995,0.011796461999999999,0.009538564,0.006960097199999999,0.18867924528301888,-0.004065730536240153,0.0978746500436262,0.3587663252377613
76,Ses01F_impro04_F024,2,0.0067618719999999995,0.010312087,0.008430359,0.0059316875,0.2802197802197802,-0.0044358721424941905,0.07301845921543243,0.19454906573677036
77,Ses01F_impro04_F025,2,0.005006302,0.009297775,0.0063094896999999995,0.006818325300000001,0.4383561643835616,-0.007583680599054787,0.06806566520061344,0.18701283721819376
78,Ses01F_impro04_F026,2,0.0071981484,0.011391469,0.009022256,0.006933986,0.24892703862660945,-0.00633255012871814,0.09185998586932127,0.27332745155012755
79,Ses01F_impro04_F027,2,0.0035985117,0.005698563,0.0045357285999999995,0.0034413738,0.072992700729927,-0.006210342235135613,0.023084639331546808,0.09186809582690264
80,Ses01F_impro04_F028,0,0.008261004,0.0142764365,0.010599486000000002,0.009515006999999999,0.3965517241379311,-0.007050239219097421,0.15331779363873166,0.2692125398281158
81,Ses01F_impro04_F029,0,0.008277094,0.019878773,0.010403478,0.016905671,0.6666666666666666,-0.007634665962541477,0.3431997951886276,0.8342805670936374
82,Ses01F_impro04_F030,0,0.02410935,0.04647348,0.03026044,0.03519775,0.4618181818181818,-0.004673209787142696,1.7130191418750245,3.5679587447503365
83,Ses01F_impro04_F031,0,0.019822769,0.033883035,0.024577321000000003,0.023321208,0.26649076517150394,-0.003115561412414536,0.8578805300726242,3.0995772449596344
84,Ses01F_impro04_F032,0,0.008736002,0.013490761,0.01104701,0.007717501,0.17600000000000002,-0.0011030795121769188,0.1264639751219894,0.2536716514943701
85,Ses01F_impro04_F033,0,0.009618962,0.018494915,0.012073841,0.013999373999999998,0.4126984126984127,-0.004869555596087594,0.2731312337070443,1.5222558552646102
86,Ses01F_impro04_M000,5,0.0043814657,0.007783691999999999,0.005509923000000001,0.005490254599999999,0.14497041420118342,-0.00618614785707905,0.046595905231998684,0.1296493403501772
87,Ses01F_impro04_M001,5,0.0074717165,0.01201806,0.009426254,0.0075247631999999995,0.375,-0.006068391030567,0.10339249263109336,0.2631484119676793
88,Ses01F_impro04_M002,5,0.004986135,0.007544353,0.0061777709999999994,0.0043299184000000004,0.3238434163701068,-0.003027091224794276,0.03879895647152929,0.12583635940009122
89,Ses01F_impro04_M003,5,0.006571247,0.009405934,0.008359435,0.004381917,0.16025641025641027,-0.011725727745215409,0.05711119077947336,0.11186037710622837
90,Ses01F_impro04_M004,5,0.0050536306,0.008011176,0.006368034,0.004859223,0.2675,-0.002279119598824764,0.04557693866458093,0.16003599181207387
91,Ses01F_impro04_M005,5,0.005429664,0.00847371,0.006843696999999999,0.004989457,0.3854166666666667,-0.007565316991531291,0.050240618162043935,0.2291025330118632
92,Ses01F_impro04_M006,5,0.00437971,0.0075197574,0.0055362624,0.0050796526,0.4274809160305344,-0.009271841918234712,0.042515375803289165,0.11198400857263116
93,Ses01F_impro04_M007,5,0.009705947,0.018571211,0.012403053,0.013792515,0.4660194174757282,-0.009746953764988577,0.2751917526477585,0.3319191393137631
94,Ses01F_impro04_M008,5,0.0047495333,0.008282225,0.0059769833,0.0058323490000000006,0.25773195876288657,-0.013386347745836248,0.052069804162196136,0.06669633519340447
95,Ses01F_impro04_M009,5,0.009459604,0.013773963,0.011887759,0.006920453000000001,0.1774891774891775,-0.003720036147569772,0.12454230930447267,0.3045730061626437
96,Ses01F_impro04_M010,5,0.0021303957,0.0033123821,0.0026676818,0.0018887158999999999,0.0,-0.006228886377357412,0.007702870540187475,0.015826587166281113
97,Ses01F_impro04_M011,5,0.006789791,0.010036365,0.008462605,0.0053792475,0.3109756097560976,-0.005636408786813263,0.06704573498000674,0.3065366509719992
98,Ses01F_impro04_M012,5,0.0052946997,0.009646601,0.0066545573,0.0069684544999999995,0.477832512315271,-0.0038299799598462414,0.0724646201759095,0.16554964893211835
99,Ses01F_impro04_M013,5,0.004302861,0.0071618576,0.00541745,0.004672472,0.33673469387755106,-0.0051607698878797246,0.0377583185371644,0.13592545306664322
100,Ses01F_impro04_M014,5,0.011702470500000001,0.019079158,0.014644891,0.012214268,0.3555219364599092,-0.006612929155380698,0.2622038017371981,1.1856756239501507
101,Ses01F_impro04_M015,5,0.016449582,0.026190815,0.02058502,0.01620828,0.24705882352941175,-0.003511423074087361,0.4860667443938171,1.9635567867234958
102,Ses01F_impro04_M016,5,0.007650446,0.014284100000000001,0.009669573,0.010515233999999998,0.4302325581395349,-0.008838863323035184,0.16073264282224614,0.4196460871881226
103,Ses01F_impro04_M017,5,0.01594514,0.026097527000000002,0.020317411,0.01637156,0.2263374485596708,-0.0040916147554526106,0.4939659696834362,1.5323329147633589
104,Ses01F_impro04_M018,5,0.011066433999999998,0.021774857999999998,0.013928587,0.016721345,0.4990439770554493,-0.005874977887287969,0.3816542542818779,1.1777599798079277
105,Ses01F_impro04_M019,5,0.012237216,0.019955881,0.015692182,0.012378446999999999,0.2831858407079646,-0.005357905592973111,0.2879538606019117,0.5254982514769322
106,Ses01F_impro04_M020,5,0.011059599,0.019009186,0.014309076,0.01249991,0.2530120481927711,-0.0022224628537514945,0.27145016181764986,0.4070418839264958
107,Ses01F_impro04_M021,5,0.009170598,0.013772651,0.011617071999999999,0.0073893177,0.199046483909416,-0.004926184374198783,0.12834267348382028,0.6498297759121007
108,Ses01F_impro04_M022,5,0.0035640306,0.005774998000000001,0.0044997516,0.003604687,0.01507537688442211,-0.0003728145543391293,0.024136173024637067,0.09793827311567564
109,Ses01F_impro04_M023,5,0.005439245600000001,0.009878485,0.006961156600000001,0.007007521,0.398989898989899,-0.0038827829484944227,0.07592489268445987,0.2886598682075996
110,Ses01F_impro04_M024,5,0.0053617683999999995,0.008364537,0.006599978,0.005109976,0.2751322751322751,-0.013992790627526121,0.04903332061265541,0.1690776789698052
111,Ses01F_impro04_M025,5,0.0040158518,0.0064169476,0.0050927229999999995,0.0039441003,0.15579710144927536,-0.0023903794499346986,0.02946028718555868,0.07724653405361656
112,Ses01F_impro04_M026,5,0.00489012,0.00811348,0.0062167905,0.0052116862,0.3864734299516908,-0.003222356099286117,0.04833429633557197,0.12995263729565956
113,Ses01F_impro04_M027,5,0.0056108264,0.008679220999999999,0.0070779680000000005,0.005005917,0.26956521739130435,-0.00504065110362717,0.052368821377572,0.1531892522734331
114,Ses01F_impro04_M028,5,0.0044865287,0.0069514519999999995,0.005700261999999999,0.0039710663,0.19626168224299065,-0.0037685597362724366,0.03368563218515296,0.08450366833929449
115,Ses01F_impro04_M029,2,0.0073901294,0.011623578999999998,0.00921171,0.0070711304,0.3386243386243386,-0.0057781621762842406,0.09499819860510204,0.322093867077714
116,Ses01F_impro04_M030,2,0.007911392,0.012521288,0.010045136,0.0074553,0.3102310231023102,-0.004945840828440851,0.11099739683217504,0.2960932159961127
117,Ses01F_impro04_M031,5,0.0035448738,0.0052457927,0.004431801,0.002798352,0.11336032388663968,-0.00446460444436525,0.018415888303611596,0.09273869537423043
118,Ses01F_impro04_M032,5,0.013094613,0.032100327000000005,0.016255662,0.027658713999999997,0.6127659574468085,-0.0011177974101883592,0.8996216391764936,2.9238115732411063
120,Ses01F_impro04_M034,2,0.009518492,0.01443334,0.0119814705,0.00804077,0.23605150214592274,-0.0031964013942342717,0.14213348158089828,0.2752670415585855
121,Ses01F_impro04_M035,2,0.009873123000000001,0.01634075,0.0124796955,0.010532395,0.24397590361445784,-0.0016659464563417714,0.1956325547922406,0.4740437943665991
123,Ses01F_impro01_F000,5,0.004029054000000001,0.0074510574,0.0050622993,0.005460948,0.11904761904761905,-0.008750004781177267,0.04366720295254005,0.16591812091960226
124,Ses01F_impro01_F001,5,0.0042094574,0.009823184,0.0053286194,0.008211451,0.4833333333333333,-0.0055492946557933465,0.08340647609995555,0.16075830857543452
125,Ses01F_impro01_F002,5,0.003927843,0.007828992,0.004947686,0.0060614347,0.3814814814814815,-0.006644867880822858,0.04997780439566487,0.11293572105569667
128,Ses01F_impro01_F005,5,0.030085212000000004,0.05454977,0.03726192,0.039745495,0.4281609195402299,-0.006287088126555318,2.2803585909417867,7.3288893819530765
129,Ses01F_impro01_F006,2,0.046330232,0.07460088,0.056866266,0.048218787,0.2556390977443609,-0.007875493793108035,3.9775429195511234,21.287291095195343
130,Ses01F_impro01_F007,2,0.019277282,0.035997722,0.024571107999999998,0.026281796,0.378099173553719,-0.005172054898139322,1.0155939109577743,2.58208252810856
131,Ses01F_impro01_F008,2,0.03548744,0.055962343,0.044506174,0.03396898,0.26521739130434785,-0.015519874068559147,2.191897380270172,3.5756433324460084
132,Ses01F_impro01_F009,2,0.012555873,0.026706277999999996,0.016344175,0.02108172,0.5310734463276836,-0.006231030056369491,0.5938870745484774,1.5741121860098326
134,Ses01F_impro01_F011,2,0.025528332,0.04299748,0.032339867,0.0283447,0.3076923076923077,-0.004309770702093374,1.3630060293879491,4.2014272853654715
135,Ses01F_impro01_F012,0,0.024283292,0.04965554,0.031235917000000002,0.03858429,0.4430379746835443,-0.013368350664677564,2.0159671394355088,3.687127844278161
136,Ses01F_impro01_F013,2,0.019435031000000002,0.041246284,0.024727842000000003,0.034228228,0.4740484429065744,-0.00961773457675008,1.4136716414307868,2.5129508931178264
137,Ses01F_impro01_F014,5,0.017841898000000002,0.03122161,0.022666182000000003,0.021338718,0.39359267734553777,-0.003623104248617892,0.7363812436845419,1.7496646561438307
138,Ses01F_impro01_F015,2,0.09769237,0.15061118,0.12242287,0.08753928,0.18143459915611812,0.06233253225218505,15.693818077350151,29.33611798370677
139,Ses01F_impro01_M000,2,0.005812305500000001,0.011500938999999998,0.007264229499999999,0.008891402,0.5059760956175299,-0.008358078048331663,0.10731293360881344,0.4350422105931081
140,Ses01F_impro01_M001,2,0.0029527151,0.0054476615,0.003670899,0.0040254309999999995,0.02795031055900621,-0.009993374987971038,0.023340558205865985,0.17459713272425473
141,Ses01F_impro01_M002,2,0.013244143,0.023779174,0.01669981,0.016879153,0.3975903614457832,-0.003979071152571122,0.4341948079425805,1.612680225978022
142,Ses01F_impro01_M003,2,0.023541555,0.037678722000000005,0.029609114,0.023301267999999997,0.2900763358778626,-0.00708901052348665,1.0081533075343718,3.317979278654806
143,Ses01F_impro01_M004,2,0.03957426,0.064004384,0.049054495999999996,0.041032616,0.3127572016460905,-0.005232821877143579,2.922411767055209,8.046919198222065
144,Ses01F_impro01_M005,2,0.027871192000000003,0.048312593,0.034919254,0.033364497,0.3871428571428571,-0.004191518200968858,1.7455297014828095,6.94248935307735
145,Ses01F_impro01_M006,2,0.04233184,0.06928933400000001,0.05209169,0.045635257,0.26814516129032256,-0.0033950834676943487,3.4734673054341902,21.88817401521365
146,Ses01F_impro01_M007,2,0.030513797000000002,0.048887916,0.038595263,0.02996997,0.29739776951672864,-0.007050870408420452,1.695265268854885,5.268441425116992
147,Ses01F_impro01_M008,2,0.022234367,0.046537418,0.028049115,0.037124857000000004,0.5631578947368421,-0.0058415862440597275,1.7827643076371709,5.7262966526241295
148,Ses01F_impro01_M009,2,0.027136762000000002,0.049711872000000004,0.03384128,0.036403935,0.3993808049535604,0.00021068187550099537,1.9142283804872224,6.35079919472344
149,Ses01F_impro01_M010,2,0.02988201,0.050432175,0.03816271,0.03291785,0.3159268929503917,-0.006296886567724869,1.8760735404296447,4.587359771639284
150,Ses01F_impro01_M011,0,0.021713646,0.043063782,0.027380625,0.03322078,0.3605769230769231,-0.005159699412615737,1.500977781672883,5.536859165047496
152,Ses01F_impro01_M013,0,0.061408992999999995,0.11113167,0.07751626,0.07954689999999999,0.3923076923076923,0.030355546186910942,9.504532211035738,24.742331246872087
153,Ses01F_script01_1_F000,2,0.0037108009999999997,0.0067609726,0.0045533679999999995,0.0049961796,0.2126865671641791,-0.0035596103771240455,0.03566704524392696,0.1532664012267257
155,Ses01F_script01_1_F002,4,0.006262388000000001,0.011630983000000001,0.00785378,0.008577213,0.5663716814159292,-0.005084038548375247,0.10617502147984513,0.40478529096922217
158,Ses01F_script01_1_F005,5,0.0028677857,0.004228867,0.0035804333,0.002247704,0.0,-0.010200031283602584,0.011950960930555476,0.06896183021416749
162,Ses01F_script01_1_F009,2,0.004909933,0.0093454365,0.00607713,0.007085499,0.31521739130434784,-0.007664624718017876,0.06971416020681415,0.4475792879230968
163,Ses01F_script01_1_F010,2,0.007747741999999999,0.012293055,0.009601229000000001,0.0076409006,0.3560209424083769,-0.004710159828391625,0.107063138012866,0.27813675995579146
164,Ses01F_script01_1_F011,2,0.007844428,0.0154016055,0.009776388,0.011885153,0.53125,-0.011907000043720473,0.19132648148610604,0.7775988913390868
165,Ses01F_script01_1_F012,2,0.008616438,0.015410683,0.0107809855,0.011008478,0.4508440913604767,-0.007035564522084314,0.18229862351106932,0.952396594739658
167,Ses01F_script01_1_F014,2,0.0027747282000000002,0.004993272,0.0035429184999999997,0.0035043241999999997,0.004807692307692308,-0.012566173609229736,0.019358705496182342,0.031239200815815805
168,Ses01F_script01_1_F015,5,0.004281656,0.0074440246,0.0054335915,0.0050867163,0.2454780361757106,-0.010547326382948086,0.04205214261827239,0.1254786841435731
174,Ses01F_script01_1_F021,2,0.016617725,0.030710400000000006,0.020963065,0.0224258,0.4820393974507532,-0.0059018948377342895,0.733836286746777,2.848440207940412
175,Ses01F_script01_1_F022,2,0.018570244,0.03237325,0.023335965,0.022423857999999998,0.3859223300970874,-0.0045004699131823145,0.787862963963172,1.9639679165607016
176,Ses01F_script01_1_F023,2,0.018447109,0.028301427,0.022879666,0.016652168999999998,0.2,-0.00903537784324726,0.5518915810531994,1.3422213237726952
177,Ses01F_script01_1_F024,2,0.0072661755,0.01431028,0.009257066999999999,0.0108982865,0.5349544072948328,-0.007490844836866017,0.16544369947192278,0.541914857137301
178,Ses01F_script01_1_F025,2,0.024541793,0.042063702,0.030648435,0.028783469,0.3890274314214464,-0.005916851478104945,1.3134207719754227,4.826396397593796
179,Ses01F_script01_1_F026,2,0.0068501118,0.011622416000000002,0.008667407,0.007741067,0.34523809523809523,-0.009439051609660964,0.10063827078909404,0.2981771272258787
180,Ses01F_script01_1_F027,2,0.009474105,0.015108841000000001,0.011758696,0.009501055999999999,0.3538461538461539,-0.0019333540421939688,0.1618643116089385,0.5465015190482604
181,Ses01F_script01_1_F028,2,0.009775974,0.017507575,0.012020824,0.012711178500000002,0.4073107049608355,-0.005500108727574116,0.2352804415591789,1.1987352649776892
182,Ses01F_script01_1_F029,2,0.02318028,0.034260385,0.028904395,0.018374912,0.221606648199446,-0.00482079394714674,0.7800515450640682,2.19125450857054
183,Ses01F_script01_1_F030,2,0.0058349534,0.016300993,0.0073531735999999995,0.015282511,0.465863453815261,-0.0051221550165792,0.2405829121750912,1.0869768340608659
184,Ses01F_script01_1_F031,2,0.0044319774,0.008348044,0.0056182374,0.006164165,0.3707317073170732,-0.007017974439804675,0.05529575041819576,0.2254720283619553
185,Ses01F_script01_1_F032,2,0.009403291999999999,0.017021675,0.011525572,0.012493955,0.4889589905362776,-0.0070118962867127274,0.22350652012861494,1.0419912387987906
186,Ses01F_script01_1_F033,2,0.013439873,0.02539485,0.016849559,0.01899509,0.4747899159663865,-0.008641891326988116,0.5077684950023984,1.8756356339783693
187,Ses01F_script01_1_F034,5,0.0039780679999999995,0.007513645,0.0049909567,0.0055974996999999995,0.3037974683544304,-0.005519083970284555,0.04489244010213166,0.14708931113361734
188,Ses01F_script01_1_F035,0,0.010833778999999998,0.023058465,0.013819311,0.018412683,0.6204081632653061,-0.001254193648492219,0.4426048413578082,0.8286467257972729
190,Ses01F_script01_1_F037,0,0.046234645,0.07796177,0.058309518,0.051713943,0.3511705685618729,-0.006771118478354765,4.4691304522543405,9.251692709604814
191,Ses01F_script01_1_F038,0,0.046124298,0.073622465,0.05767582,0.045556735,0.26859504132231404,-0.002561546580182039,3.8552352937413077,6.216779399602142
192,Ses01F_script01_1_F039,2,0.00935974,0.015859116,0.011456937,0.010955108,0.4103671706263499,-0.007901624485384673,0.18647522044896664,1.2390015040579003
193,Ses01F_script01_1_F040,2,0.0064677475,0.013837648999999999,0.0079852315,0.0112948995,0.6103448275862069,-0.015554709534626452,0.16032227572761015,0.8013149424566336
194,Ses01F_script01_1_F041,0,0.032255900000000004,0.06064615,0.04071034,0.044922274000000005,0.3890865954922895,-0.003054140051972354,2.8892932366918083,9.661949344578616
195,Ses01F_script01_1_F042,0,0.014483695,0.03460345,0.018927697,0.028923612,0.6150943396226415,-0.007499092589569045,1.035979802882191,3.0633255216353037
196,Ses01F_script01_1_F043,2,0.004782857,0.00910545,0.00594034,0.0068840635999999995,0.4548494983277592,-0.010458526958245784,0.06610073398974264,0.2814775309388017
197,Ses01F_script01_1_F044,2,0.002592717,0.004152122,0.0032076556,0.0026349633000000003,0.0,-0.006890957138239172,0.012383630793514495,0.08149337373649095
198,Ses01F_script01_1_M000,5,0.0032997103,0.008076093000000001,0.004143723,0.0069296253000000006,0.1074074074074074,-0.005804884494864382,0.05726720387485173,0.16864877110353418
199,Ses01F_script01_1_M001,5,0.0041597523,0.008375714,0.0052046734,0.006555577,0.5224913494809689,-0.007968817953951657,0.057405730111611285,0.1459488225778605
200,Ses01F_script01_1_M002,5,0.0055001625,0.009829603000000001,0.0069726906,0.0069252085,0.5005181347150259,-0.007874279617681168,0.07439410493851878,0.3677942529318555
201,Ses01F_script01_1_M003,5,0.0031499208000000003,0.004805632,0.0038905893,0.00280452,0.0,-0.007779284715070389,0.015920279721647862,0.0545264000715554
202,Ses01F_script01_1_M004,5,0.0023661947,0.0038299975,0.0029824649,0.0024027268,0.0,-0.010467577340023126,0.010634987677384793,0.04052969714556197
203,Ses01F_script01_1_M005,2,0.005326759499999999,0.00902809,0.0066339974,0.006123448,0.39571428571428574,-0.0055078194236557465,0.06071567118498539,0.3180848116606153
205,Ses01F_script01_1_M007,5,0.009542265999999999,0.017633706000000002,0.011823376000000002,0.01307628,0.5184696569920845,-0.007756802006042562,0.24277267820546355,1.7946257871817726
206,Ses01F_script01_1_M008,2,0.007444314699999999,0.014383254,0.009229915,0.011019651,0.5216763005780347,-0.007190717951743864,0.1656731930099647,0.9973116485406468
